s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,s97,s98,s99,s100,target
-0.81260294895038,-0.774404037775169,-0.733148907654412,-0.689000373739017,-0.642132670122804,-0.592730762220128,-0.540989616791897,-0.487113432500834,-0.431314834032649,-0.373814032963541,-0.314837958685713,-0.254619362820734,-0.193395900655223,-0.131409193224009,-0.0689038737422895,-0.0061266221500946,0.0566748084207391,0.119252569414993,0.181359694999083,0.377502852261011,0.471482923790469,0.563602267619785,0.65349733078419,0.74081333853852,0.82520569449106,0.906341340568065,0.98390007144182,1.05757579823478,1.12707775651253,1.19213165379817,0.971347632305536,1.0136383721218,1.11926670829832,1.27399050430979,1.45119897068653,1.6182623578702,1.74417247882974,1.80667897137142,1.79727447289718,1.72290965053367,1.60409724119376,1.46990798615119,1.35107369161921,1.27283062398738,1.24916820857569,1.27979290646188,1.35046432549558,1.43656673301925,1.50903083344529,1.54119077860253,1.51496903083217,1.42496564322463,1.27953952170159,1.09868302903084,0.909238734294214,0.738614196886296,0.608478993986481,0.529906437437133,0.501061731023338,0.507928286834375,0.527850433220286,0.535021150843846,0.506607371276586,0.428080226676632,0.296527065750462,0.121211628754345,-0.0786999702131017,-0.278670792081747,-0.454491757663334,-0.587805282199511,-0.670175679218569,-0.704787601835591,-0.705420133439052,-0.692982371529251,-0.690457134809341,-0.717454002341703,-0.785642590365831,-0.896110581559736,-1.03922623009558,-1.19699386835137,-1.34731270858454,-1.46911789910079,-1.54719587601171,-1.57556265702909,-1.55864649741811,-1.51003895613304,-1.44914668347965,-1.39655749837129,-1.36921843014102,-1.37654787547424,-1.4183677117061,-1.48510348648848,-1.56016673986069,-1.62392869917155,-1.50858740915258,-1.48190695628737,-1.44937809368457,-1.41112919790387,-1.36731121986266,-1.31809708910172,Swell_with_Oscillatory_Transient
-0.981450886134802,-0.991552022337722,-0.997739955705504,-0.999990265292143,-0.99829407015377,-0.992658064397678,-0.98310449076374,-0.969671052842477,-0.95241076627621,-0.931391749530541,-0.906696955061889,-0.878423841942045,-0.846683991231736,-0.811602665621156,-1.20933661300036,-1.14469378547917,-1.07553337454753,-1.00212832475102,-0.924768332285593,-0.8437587016991,-0.759419140993685,-0.67208249988437,-0.5820934561933,-0.48980715556384,-0.395587809862972,-0.299807259803455,-0.202843507458401,-0.105079224459794,-0.0069002417683744,0.0913059730248844,0.189151844856345,0.286251220771416,0.382220893893845,0.476682115768191,0.569262091106944,0.659595449043208,0.747325685082597,0.832106568063593,0.913603506573772,0.991494869429244,1.065473255006,1.13524670441367,1.20053985372391,1.26109502070598,1.31667322178085,1.36705511518012,1.41204186658784,1.45145593384871,1.48514176764582,1.51296642538277,1.53482009584734,1.55061653258621,1.56029339428027,1.56381249077734,1.56115993381129,1.47351925159902,1.60685022427446,1.68991017491576,1.66325256044813,1.52940298226932,1.34988803682267,1.20797076008173,1.15967173860162,1.20191223338212,1.27591143379153,1.30296932849611,1.23096682359178,1.06421545142509,0.859681321471543,0.692630453289518,0.612484907963798,0.614859688816578,0.645666892950772,0.634086664690742,0.534463551624841,0.352488243010809,0.140802951472479,-0.0326390303682167,-0.124336028139192,-0.139748192151889,-0.128657595210969,-0.154817482787277,-0.258225770684223,-0.432193928097155,-0.628201954317594,-0.785010979689977,-0.86445825954397,-0.87290816042252,-0.856221262075766,-0.871841348735291,-0.95484343377923,-1.13524670441367,-0.767693169033584,-0.806415572040555,-0.841955421200913,-0.874172456966635,-0.902939533416116,-0.928143120041038,-0.949683749799414,-0.967476411666568,Swell_with_Oscillatory_Transient
-0.370116301411016,-0.42771743902668,-0.483630571316016,-0.537635034690158,-0.589517698204461,-0.63907380468897,-0.68610777883142,-0.730433999023651,-0.771877529925287,-0.810274812853608,-0.845474311274946,-0.877337108850152,-0.905737457673926,-0.930563274544345,-0.951716583304058,-0.969113901507418,-0.982686569887556,-0.992381023323136,-0.998159002235424,-0.99999770358136,-0.997889870846754,-0.991843822684433,-0.981883420084317,-0.968047972204993,-0.950392081238425,-0.928985426920051,-0.903912491534694,-0.875272226503586,-0.843177661868312,-0.807755460212875,-1.22300297455217,-1.15678327113637,-1.06853523591178,-1.08289080653823,-1.03482809412532,-0.901053199256516,-0.723630210805499,-0.575875205172447,-0.504061659173368,-0.491489413282519,-0.473009596771584,-0.387689215824555,-0.227294692035534,-0.042266405004305,0.0988633513446134,0.16372322042968,0.180844569486932,0.21577585224182,0.318269236669717,0.482829687406338,0.65365362719055,0.769332299144317,0.811279764764093,0.817476538420167,0.851205182645381,0.950262355467326,1.09718189414458,1.23371179292759,1.30736875793215,1.31268789959887,1.2945882488703,1.31180009139582,1.38996020321407,1.50168602636309,1.58897402153925,1.60950361770851,1.5697939958915,1.51916906210915,1.5099414938432,1.55589062158442,1.62194319753205,1.65272626494538,1.61675488138047,1.53101049484479,1.44676215046488,1.40848292646341,1.41882886768011,1.437315591719,1.41319725197143,1.32595948368851,1.20123673126605,1.08994432319995,1.02774255317465,1.00724928261383,0.984799711064349,0.915842802123602,0.763039090799304,0.673938343828608,0.582177870107962,0.488119806305768,0.392135356628812,0.185275754923924,0.123206755286084,0.0606515148729416,-0.0021430893603624,-0.0649292357990464,-0.127459136207378,-0.189486013635638,-0.250765076336004,-0.311054483843737,Swell_with_Oscillatory_Transient
0.709603355385438,0.752445400779879,0.792317887937046,0.829063458366138,0.862537094088124,0.892606689955459,0.919153575010747,0.942072980826792,0.961274454979719,0.976682218023366,0.988235462556136,0.995888593200035,0.999611406544793,0.99938921034693,0.995222881513328,0.987128862640478,0.975139097123066,0.959300903087986,0.939676786651312,0.916344195235214,0.889395211918364,0.858936192026094,0.825087343394517,0.787982251965113,0.74776735458205,0.704601361072861,0.658654627893259,0.610108485808039,0.559154524261388,0.505993835260881,0.450836219759193,0.393899359665593,0.335407958754892,0.275592855864306,0.214690113878024,0.152940088094848,0.0905864776556411,0.0278753637741534,-0.034945761433109,-0.153134064205994,-0.250850269662355,-0.347576483706946,-0.442930972162936,-0.536537414427712,-0.62802638863837,-0.717036829611038,-0.803217453800197,-0.886228145654357,-0.965741299896746,-0.64592719075681,-0.420150577297006,-0.391733972273604,-0.585830991283697,-0.962185433920891,-1.42726358288038,-1.86155604980897,-2.15406528000362,-2.23401292581906,-2.09069831488907,-1.77592910000226,-1.38850078620032,-1.04535713163197,-0.847838382055283,-0.852749674783086,-1.05650193151119,-1.3967447518675,-1.77084831239363,-2.06576375126011,-2.19058163045157,-2.10242057921099,-1.81828520622743,-1.40963114444484,-0.981368868612933,-0.641485077761854,-0.470090546374664,-0.496779979797886,-1.03312017259194,-0.956974045979001,-0.877051180006443,-0.793666993712967,-0.707150566387267,-0.6178433388424,-0.526097765904895,-0.432275925436566,-0.336748089378627,-0.239891262457479,-0.142087694319304,-0.043723370965343,0.0548135085585097,0.153134064205995,0.159926884988473,0.221593639940346,0.282385866031878,0.342063644120014,0.400391453278821,0.457139100292994,0.512082628125298,0.56500519977269,0.615697954022903,0.663960829734225,Swell_with_Oscillatory_Transient
0.122886916707819,0.184959037525051,0.246301209520918,0.306671343167125,0.365831185126661,0.423547258530873,0.479591784406,0.533743580612722,0.585788934751012,0.635522447585347,0.682747843661652,0.727278745916843,0.768939411223955,0.807565423969967,0.843004344929118,0.875116312870884,1.42368667880912,1.46321249852662,1.49696368699063,1.52480704367975,1.54663268358553,1.56235447087847,1.57191035884671,1.57526263476612,1.57239806873514,1.84963337939484,1.74139607025611,1.54621294682077,1.33921363213961,1.19693939385649,1.16483450044183,1.23843041004934,1.36602445180045,1.47140666255302,1.48668751788087,1.38112812128958,1.17377524457235,0.924761909660207,0.70927601995861,0.585509301564228,0.570295660568208,0.632683491552814,0.70791697035008,0.725590985117762,0.639808957909241,0.448495561610511,0.193809891167219,-0.0562467858707613,-0.236942584231808,-0.314119130825601,-0.29810900242196,-0.238542941322051,-0.202528102041023,-0.245711317907569,-0.388629529433611,-0.608324751802595,-0.848569940685273,-1.04409356728343,-1.14830645064443,-1.1526958821865,-1.08976322681402,-1.01849231433704,-0.998775781126981,-1.06582803532912,-1.21546140519034,-1.40632894944447,-1.57793829098205,-1.67655434666873,-1.67786833172079,-1.59684400957373,-1.48073967985028,-1.38851284753715,-1.36555671633101,-1.42457382058791,-1.54062886962427,-1.66228083937202,-1.73383255257273,-1.71908137946602,-1.61645415849364,-1.45921630862562,-1.30087962995384,-1.19222284719148,-1.15981220463912,-1.19513033447874,-1.25878218035322,-1.15097556617781,-1.08117251980208,-0.639321657592293,-0.58977799722286,-0.537906752542324,-0.483912635655723,-0.428008736674844,-0.370415682748901,-0.311360767349976,-0.251077053249525,-0.189802452726092,-0.127778788634241,-0.065250840040228,-0.0024653761908489,0.0603298173720321,Swell_with_Oscillatory_Transient
0.865845705273608,0.832722361540858,0.796312643081767,0.756760242421072,0.714221254814411,0.66886356221165,0.620866170703534,0.570418504066424,0.517719656193191,0.462977605360574,0.406408393433948,0.348235273248772,0.288687827533646,0.228001062852168,0.16641448213939,0.104171139493153,0.0415166809506022,-0.0213016249644928,-0.0840358630976396,-0.146438450071474,-0.20826311138424,-0.269265853342738,-0.329205925993959,-0.387846773255163,-0.444956966492665,-0.500311117864922,-0.553690769825375,-0.604885257274577,-0.653692538959104,-0.699919994836073,-0.743385186256454,-0.783916575967067,-1.22909522889658,-1.28026716767515,-1.32638647684133,-1.36727114455176,-1.40275981770142,-1.43271243871061,-1.45701079826826,-1.47555900185006,-1.48828384817034,-1.49513511807411,-1.49608577272911,-1.49113206033571,-1.48029353093361,-1.4636129592467,-1.4411561758708,-1.41301180747037,-1.37929092700954,-1.34012661539789,-1.29567343628087,-1.24610682604774,-1.19162240146426,-1.1324351876627,-1.06877876953585,-1.00090436988421,-0.929079857954358,-0.853588692281369,-0.774728802007525,-0.69281141109208,-0.608159810052478,-0.52110808008439,-0.431999774595846,-0.341186563358894,-0.249026844629678,-0.155884330714252,-0.0621266125622748,0.0318762909465365,0.125753393297875,0.219134204457126,0.31165019302428,0.402936240658999,0.223219681737275,0.461118933357061,0.770052861092638,1.00375941428164,1.06633069342381,0.972661934498458,0.835975469963825,0.792222895029519,0.911652302739428,1.15489749827355,1.40084548333641,1.5265790842038,1.48657215516736,1.34006755155698,1.21022348431373,1.20302446757137,1.3392351837207,1.54298001699678,1.6929536923822,1.70172099484933,1.57127430230797,1.38958035095545,1.27176346703677,1.28519938363091,1.40722814458845,1.54198047912742,1.58404090896804,1.48675201923938,Swell_with_Oscillatory_Transient
0.871811474713024,0.900848559867341,0.92633040731442,0.948156451843937,0.966240556029505,0.980511350173745,0.990912513971875,0.997402998782224,0.999957189626465,0.998565006280235,0.993231943055175,0.983979047115387,0.970842835413901,0.953875150576938,0.933142956304752,0.908728073096497,0.880726855342095,0.849249811055485,0.814421165749971,0.776378372176881,0.735271567862349,0.691262982583089,0.644526298119592,0.595245962813473,0.543616463634142,0.489841558627585,0.434133472776446,0.376712060444977,0.317803937714301,0.257641588032274,0.19646244470753,0.134507953868678,0.0720226215867459,0.0092530489214163,-0.05355304130069,-0.116147782134839,-0.178284140735778,-0.239716893283507,-0.481764383379511,-0.576931662851771,-0.66982205662576,-0.760068968754838,-0.847316235906722,-0.931219532977447,-1.01144773198525,-1.08768420888142,-1.15962809312078,-1.22699545506028,-1.28952042649955,-1.34695624994128,-1.39907625243026,-1.44567474012804,-1.4865678100925,-1.52159407605876,-1.55061530535702,-1.57351696445379,-1.59020867096338,-1.60062455034591,-1.60472349588402,-1.60248933091231,-1.59393087265923,-1.57908189744951,-1.55800100740445,-1.53077139916612,-1.49750053555821,-1.45831972147937,-1.41338358570276,-1.36286947062692,-1.30697673238635,-1.24592595408392,-1.17995807525015,-1.10933344096493,-1.03433077439447,-0.955246076798253,-0.872391459347333,-0.786093911364116,-0.696694009844891,-0.604544575358026,-0.510009279622368,-0.413461210261116,-0.315281398395423,-0.215857314888634,-0.115581341175806,-0.0148492207134461,0.0859415028391033,0.186393054542886,0.286108998015273,0.384695799983262,0.637538858963469,0.514684982581266,0.405838379026989,0.338291299703708,0.332237411640649,0.398145122988171,0.535584476252783,0.733621414126643,0.972669973009556,1.22749277811907,1.47089030691607,1.67753898089555,Swell_with_Oscillatory_Transient
0.373860548405273,0.431360080453324,0.487157231333501,0.541031795182574,0.592771153709976,0.642171115305066,0.689036720888122,0.733183013324767,0.774435767367276,0.812632177242035,0.847621499169546,0.879265646281263,0.907439733585371,0.932032570830798,1.3455870244452,1.36980848868147,1.38862394461888,1.33142523343018,1.45127314062669,1.54273438804744,1.56051504740762,1.49480802138943,1.37580617529362,1.25771375151868,1.19072259598843,1.19545113382467,1.25287774328174,1.31469296070645,1.32848622443811,1.26467911543706,1.13141129884463,0.969941215062793,0.833190894587812,0.758643514070013,0.749528963146571,0.773796534899984,0.781145090399214,0.72914601892178,0.604974136010828,0.431699681416734,0.25614498522829,0.124776490059529,0.0601267234305191,0.049791259954638,0.0534450601904028,0.0240330703258946,-0.0679010715201831,-0.219230830207346,-0.396134232984451,-0.551647603181758,-0.649688670533461,-0.683176432290783,-0.677069802228916,-0.674987926733856,-0.716487339467488,-0.816746262924547,-0.959007803842272,-1.10346331784002,-1.20780020806984,-1.2487437105599,-1.23356660164237,-1.19582684668942,-1.17773804763234,-1.20837655863906,-1.3455870244452,-1.36980848868147,-1.38862394461888,-1.40195913624882,-1.40976143566219,-1.41200005074773,-1.40866614671444,-1.39977288095841,-1.38535535113664,-1.36547045665258,-1.34019667410024,-1.30963374755284,-1.27390229491859,-1.2331433319169,-1.18751771555373,-1.13720550929251,-1.0824052724259,-1.02333327645294,-0.960222651554335,-0.89332246653404,-0.822896745858552,-0.530601351435869,-0.476331736576089,-0.420182257967314,-0.362374511949356,-0.303136639285899,-0.242702424797138,-0.181310374717895,-0.119202775422471,-0.0566247372310223,0.0061767729288954,0.0689539061879628,0.13145890988135,0.193445105315297,0.254667861295227,0.314885559573303,Swell_with_Oscillatory_Transient
0.995092835288017,0.999342098034751,0.999647414076519,0.996007578470388,0.988436955984614,0.976965424407459,0.961638256633215,0.942515941990769,0.919673947519861,0.893202420137152,0.863205830867532,0.82980256254471,0.793124442608254,0.753316222840914,0.710535008099467,0.664949636293618,0.616740012059911,0.566096396760313,0.513218657607545,0.458315478880503,0.401603538342743,0.34330665211435,0.283654891371951,0.222883674362901,0.161232837317005,0.0989456879224954,0.0362680451017407,-0.0265527311237368,-0.089268715850258,-0.151632397738315,-0.213397655826752,-0.274320730859756,-0.334161187293277,-0.392682862184277,-0.449654797217971,-0.504852150194781,-0.558057082379781,-0.609059618212657,-0.657658473985319,-0.703661852216739,-0.74688819858998,-0.787166918464147,-0.824339050133494,-0.858257892176652,-0.888789582420123,-0.915813626231117,-1.43650482242971,-1.46663987009651,-1.49098676024007,-1.50944940680802,-1.52195494616913,-1.52845402467279,-1.52892099342528,-1.52335400951429,-1.51177504328199,-1.49422979161818,-1.4707874976155,-1.14640939212776,-1.08785660057127,-1.1064796319369,-1.18353097088747,-1.28479656312183,-1.37011085728331,-1.40396848674019,-1.36446413153214,-1.24834635003528,-1.07106739649173,-0.862043761443488,-0.656559226829526,-0.486537113860329,-0.372596712855753,-0.319369989779919,-0.315129541079719,-0.335626531654872,-0.350963500266545,-0.333602967620895,-0.265408259348991,-0.14195660901873,0.026856547022361,0.219908451946397,0.410675502801515,0.574178643718304,0.69321795776086,0.762332095907505,0.788572195689287,0.78903738618671,0.785950944055729,0.800650695531287,0.848082861156521,0.933187230728529,1.05001387987165,1.18367365720751,1.31449408945727,1.4232159836457,1.49585241003069,1.52698095116218,1.5206973685807,1.48909301198535,1.44875887133264,1.41630176589284,Swell_with_Oscillatory_Transient
0.001150244819052,0.0639384530650386,0.126474325447478,0.188511061448,0.249803830411498,0.310110737780876,0.369193779744353,0.426819782527773,0.482761322624966,0.536797624334427,0.588715431060147,0.63830984693797,0.685385145465959,0.729755541947482,0.771245926698532,0.809692556125651,0.844943698947084,0.876860235006831,0.905316204318342,0.930199304171039,0.951411332337812,0.96886857463434,0.982502135300734,0.992258208901625,0.998098292671637,0.999999338468209,0.997953843732089,0.991969881096501,0.982071066528155,0.968296466125816,0.950700441944254,0.929352437452056,0.904336703469977,0.875751965671442,0.843711034957417,0.808340362243322,0.769779539415036,0.728180748423499,0.683708160692073,0.636537289206942,0.586854295847538,0.534855256690647,0.480745388187723,0.424738237269298,0.367054838572814,0.307922842119887,0.247575614885679,0.186251319806056,0.124191975857293,0.0616425029177387,-0.0011502448190518,-0.063938453065039,-0.126474325447479,-0.188511061448,-0.249803830411498,-0.310110737780876,-0.369193779744353,-0.426819782527773,-0.482761322624966,-0.750689811999696,-0.823294769256524,-0.892650558186698,-0.958483463176958,-1.0205336718275,-1.07855630031282,-1.13232235982632,-1.18161966029445,-1.22625364779408,-1.26604817236787,-1.30084618320771,-1.33051034846252,-1.35492359722431,-1.37398958155357,-1.38763305672056,-1.39580017816192,-1.39845871398052,-1.39559817215005,-1.38722984192226,-1.37338674927344,-1.35412352656595,-1.3295161969393,-1.29966187428151,-1.26467837996496,-1.22470377785928,-1.17989582945632,-1.13043137125763,-1.07650561688156,-1.01833138664428,-0.956138267655284,-0.89017170774187,-0.994201104247801,-0.784349390435176,-0.541915671819849,-0.415950172253107,-0.446755226023318,-0.532483313405908,-0.522699657639509,-0.353286567462232,-0.102013916387139,0.0830438712809093,Swell_with_Oscillatory_Transient
